MeanRed,MeanGreen,MeanBlue,StdDevRed,StdDevGreen,StdDevBlue,SkewRed,SkewGreen,SkewBlue,ASM,Contrast,Entropy,Homogeneity,Correlation,Class
156,193,162,119.8832766,77.87168934,115.5248891,-89.96414209,-65.06549611,-92.95677646,0.005874765,139.9073659,13.73122007,0.453757863,2.35E-05,southern magnolia
162,203,171,111.9240814,66.8580586,104.1489318,-87.11101344,-60.99130934,-88.5255653,0.00214861,163.1858907,14.91012945,0.379131061,1.77E-05,southern magnolia
144,205,161,122.6988183,75.96709814,114.0701539,-75.3266934,-82.31152567,-91.44343404,8.73E-04,591.6635652,16.55528928,0.232633699,1.76E-05,southern magnolia
169,196,174,112.6987134,80.14985964,108.9265808,-96.12797602,-73.14352198,-97.1901185,0.003286593,206.0782504,14.62597165,0.39128432,2.29E-05,southern magnolia
171,210,181,115.04347,65.57438524,106.2355873,-101.3607658,-64.78413598,-101.2212904,0.002386558,195.8994337,14.9287886,0.364366755,1.90E-05,southern magnolia
165,208,177,115.2171862,63.38769597,101.6464461,-95.14257447,-58.76551575,-88.91019009,0.00317555,91.90392681,14.12760452,0.451271044,1.77E-05,southern magnolia
154,190,161,115.9396395,79.63667497,111.2519663,-82.63828659,-67.92826923,-86.99423047,0.002705571,237.1833018,15.06399688,0.339239549,2.13E-05,southern magnolia
148,184,154,120.1915138,84.14867795,116.747591,-79.27713381,-66.3866197,-85.1898869,0.004474633,180.1933001,14.24608669,0.397893525,2.42E-05,southern magnolia
170,200,180,102.5475499,67.56478373,93.04300081,-79.99098857,-56.33662045,-78.09592625,0.002367351,112.4743931,14.39050214,0.425548765,1.69E-05,southern magnolia
170,197,176,101.0445446,70.20683727,95.60857702,-77.99786319,-58.05879887,-77.70080427,0.002871918,103.2099927,14.15841334,0.449310746,1.75E-05,southern magnolia
167,194,172,115.5465274,83.41462701,111.202518,-97.6370372,-76.89393391,-98.28754228,0.004276331,178.3195366,14.28304643,0.408265674,2.47E-05,southern magnolia
143,183,152,117.4180565,78.84795495,111.2789288,-63.97451785,-56.35509898,-73.83283425,0.002784666,179.999195,14.76554654,0.37110318,2.17E-05,southern magnolia
170,201,177,104.4222199,67.72739475,97.2368243,-82.78669767,-56.98080815,-80.33489817,0.003978978,99.85462287,13.84896611,0.459491719,1.76E-05,southern magnolia
162,191,168,106.6302021,74.45804188,101.2521605,-76.16969239,-56.46069786,-76.30429708,0.003743096,143.7041032,14.18170979,0.419922807,1.88E-05,southern magnolia
164,197,170,116.691902,78.65748534,111.8570516,-96.52697752,-72.93150515,-98.07882732,0.003113001,261.1809417,14.92262781,0.362954581,2.16E-05,southern magnolia
158,205,166,119.8832766,70.59036761,113.8068539,-92.83278234,-69.20947335,-95.58669247,0.001651544,250.698321,15.43532082,0.315223248,1.94E-05,southern magnolia
153,189,162,115.3429668,76.26270386,107.0560601,-79.18771789,-57.80443447,-79.85604319,0.002860064,109.629604,14.32963444,0.435728379,2.05E-05,southern magnolia
153,195,164,116.6061748,70.55494313,106.5879918,-80.21183442,-55.30933137,-82.06929498,0.002392343,163.4470289,14.73836059,0.369696635,1.93E-05,southern magnolia
161,187,166,106.855042,78.12809994,102.1714246,-74.97284943,-57.94872599,-75.11927687,0.003026816,117.4955348,14.24532024,0.444245034,1.99E-05,southern magnolia
146,179,152,120.2829996,87.80091116,116.3013328,-75.45618264,-67.30550321,-81.38519976,0.003111825,284.9800839,14.89674987,0.32171434,2.57E-05,southern magnolia
158,191,163,117.1153278,80.02499609,112.6143863,-88.93472468,-67.09920701,-89.90417785,0.00410703,190.3374327,14.37369139,0.399426164,2.30E-05,southern magnolia
156,190,164,108.8622983,72.86974681,101.6267681,-71.24874728,-53.08648512,-71.71187581,0.002578478,115.2825195,14.36805043,0.424073866,1.87E-05,southern magnolia
150,181,155,117.9788117,86.36550237,114.9652121,-78.91380868,-66.52172957,-83.77913444,0.00382163,211.9399976,14.47242994,0.394608597,2.50E-05,southern magnolia
157,195,163,116.3829884,73.72245248,110.9098733,-86.90763969,-61.34455201,-87.63693389,0.002772218,238.2414344,14.93149622,0.371600661,2.05E-05,southern magnolia
179,200,182,100.8017857,73.41661937,96.71607933,-87.2502593,-65.42241654,-84.65679372,0.00409398,105.9562278,13.86127037,0.47795349,1.88E-05,southern magnolia
174,200,180,106.611444,73.93240156,100.9455299,-91.62469189,-66.72187371,-90.39537985,0.002653811,190.7648436,14.69343823,0.369578935,1.98E-05,southern magnolia
158,187,164,114.1928194,83.29465769,110.140819,-84.98712608,-69.81132866,-88.5172703,0.003250212,279.5887112,15.05072217,0.31616915,2.28E-05,southern magnolia
148,193,157,115.1390464,70.9013399,108.2127534,-72.15808885,-56.23002748,-77.04882494,0.002194794,213.6232507,15.12255747,0.361812995,1.86E-05,southern magnolia
166,202,177,107.6382832,65.62773804,97.0051545,-83.67023965,-54.67142945,-80.57338062,0.0030015,105.9875101,14.15059898,0.423066347,1.73E-05,southern magnolia
158,196,171,111.1125555,68.90573271,97.64732459,-75.01558195,-50.18941487,-69.64143171,0.003861923,113.8956769,13.79161278,0.39500525,1.89E-05,canadian poplar
151,188,163,109.2336944,71.07742258,97.34474819,-56.21083364,-39.5265004,-52.64976135,0.005727367,85.52089903,13.05574967,0.448685491,1.91E-05,canadian poplar
174,203,183,91.82592227,59.53150426,81.38181615,-59.96294008,-40.54037532,-52.84957942,0.01987276,22.48955611,10.64862123,0.802943744,1.54E-05,canadian poplar
145,197,161,109.3526406,61.24540799,95.07365566,-50.8957244,-46.32193821,-54.19760704,0.002254684,158.2912412,14.80232204,0.338297313,1.60E-05,canadian poplar
152,192,166,105.7497045,65.77993615,92.83318372,-53.09476342,-37.64771368,-52.93429618,0.005155591,67.2979333,13.25744055,0.501310406,1.71E-05,canadian poplar
170,207,183,104.0048076,59.4726828,89.15155635,-80.14940829,-47.76330231,-70.78830017,0.005997208,66.95064865,12.93374883,0.525170066,1.62E-05,canadian poplar
143,195,158,116.3615057,64.5987616,102.342562,-56.79551228,-42.05208957,-58.09714201,0.003798053,96.83046126,13.73951168,0.439634779,1.82E-05,canadian poplar
150,200,165,106.0942977,57.00877125,91.70059978,-45.9621617,-33.33962104,-45.19324304,0.006049235,75.18597273,13.06234809,0.505919005,1.57E-05,canadian poplar
142,189,156,118.0847154,70.91544261,104.8236615,-58.1366181,-43.43386259,-58.60824433,0.003993374,98.76091367,13.63716511,0.459249607,2.00E-05,canadian poplar
154,193,167,111.6154111,68.78226516,97.81615409,-67.63100302,-43.13872629,-61.23078392,0.008250626,66.74850679,12.46955372,0.515727387,1.89E-05,canadian poplar
151,192,163,109.46689,67.11929678,97.29850975,-58.81643609,-40.60982234,-54.96868741,0.005181379,73.78197191,13.26666023,0.516717922,1.80E-05,canadian poplar
133,186,146,121.4948559,73.19152956,111.1530476,-29.82340698,-49.92950064,-53.10197526,0.002363674,135.5996555,14.560897,0.400929391,2.09E-05,canadian poplar
131,179,144,115.3906409,72.2564876,104.7759514,53.82499357,-10.09901634,35.11878011,0.004077334,94.03558491,13.62818838,0.494671019,2.02E-05,canadian poplar
137,180,148,102.7423963,66.39277069,94.03190948,54.74849353,27.59405809,44.866932,0.003619825,92.19995981,13.85813126,0.480492955,1.72E-05,canadian poplar
151,190,162,109.7497153,69.45502142,99.00505038,-54.87918384,-37.93571773,-53.15098752,0.02775028,22.31859146,10.48943571,0.993406157,1.90E-05,canadian poplar
174,206,183,100.2945662,61.84658438,90.37698822,-78.43814349,-50.26129875,-72.90109832,0.019625738,11.13364995,10.8046362,1.107269918,1.68E-05,canadian poplar
170,207,184,101.1137973,54.46099522,83.20456718,-81.5605582,-44.93785661,-67.141529,1.509634041,4.161415763,4.103023513,1.638637688,9.79E-06,canadian poplar
164,196,174,97.79570543,61.61980201,87.26969692,-64.56026657,-40.89742353,-59.51996599,1.242294083,5.239197248,5.036393289,1.582522276,1.02E-05,canadian poplar
167,209,183,101.3015301,49.53786431,81.67618992,-79.07342423,-40.04682018,-64.33958494,1.46632247,4.357894078,4.341334398,1.627140597,9.73E-06,canadian poplar
148,194,162,101.3952662,58.66856058,88.85381252,45.76248079,21.17094037,36.25690713,0.042558485,13.76492749,9.328098106,1.062329125,1.59E-05,canadian poplar
175,202,183,92.43916919,61.6116872,83.3366666,-62.65062338,-42.54339282,-56.90092567,0.05864954,9.581396998,9.020969868,1.136632667,1.55E-05,canadian poplar
184,214,194,92.52026805,54.07402334,79.4858478,-76.42285073,-45.62726517,-65.76723948,0.04111315,10.54693719,9.583854574,1.069144999,1.49E-05,canadian poplar
154,199,167,101.1928851,56.79788728,88.35157044,-33.60824864,-24.15524364,-30.78589898,0.036844428,10.81948819,9.750170339,1.165087766,1.54E-05,canadian poplar
183,211,192,93.40235543,57.37595315,82.49242389,-76.53204689,-47.52128317,-68.58392753,0.072331149,9.31047003,8.739412273,1.143747087,1.53E-05,canadian poplar
187,210,194,87.44712688,58.35237784,78.90500618,-70.83277447,-47.91869918,-64.57705671,0.057328873,8.628004981,8.949354899,1.176005582,1.51E-05,canadian poplar
175,206,184,95.43584232,58.55766389,85.59205571,-68.72070818,-42.37253621,-63.32759566,0.043572307,12.25355362,9.327642378,1.059747724,1.56E-05,canadian poplar
178,205,187,94.3504107,58.30094339,83.35466394,-80.94041241,-50.46682787,-72.70336875,1.623314103,3.569160759,3.83043393,1.681150208,9.73E-06,canadian poplar
177,204,185,99.13626985,61.83041323,88.05679985,-87.11022274,-54.22856933,-77.4095789,1.678511123,3.593648874,3.750944509,1.69312719,9.82E-06,canadian poplar
169,205,181,104.2880626,60.71243695,90.09994451,-77.42893242,-45.5198963,-67.57805328,0.03970576,12.8124787,9.672960723,1.029603201,1.67E-05,canadian poplar
155,192,167,113.5913729,71.31619732,99.72462083,-74.17089793,-46.19420103,-64.65704974,0.036166521,14.94081767,9.960829043,0.993694927,1.97E-05,canadian poplar
173,215,186,97.15451611,48.39421453,81.59656856,-72.95863047,-38.35788387,-60.14483528,0.005327486,107.0753603,13.12045673,0.436905825,1.39E-05,chinese tulip tree
168,201,178,98.14275317,61.0900974,86.9655104,-64.43406117,-41.6599527,-57.90839682,0.008118561,53.78567705,12.39535465,0.549181457,1.58E-05,chinese tulip tree
169,216,187,95.38343672,44.95553359,76.05918748,-59.87855063,-33.23915639,-50.15047999,0.012773826,28.88291132,11.4062533,0.695014033,1.32E-05,chinese tulip tree
167,206,182,95.49869109,53.25410782,79.78721702,-55.44671996,-32.17546837,-48.3461665,0.013818177,34.81066224,11.23210482,0.659989408,1.44E-05,chinese tulip tree
177,205,185,95.36246641,61.46543744,85.63877626,-72.64100975,-47.76067212,-65.62652544,0.01011885,42.6541834,11.91974432,0.617909094,1.61E-05,chinese tulip tree
158,201,171,98.61034428,56.18718715,86.11620057,-37.88213712,-29.75692469,-39.15954802,0.010265699,44.97518661,11.89146434,0.599896042,1.51E-05,chinese tulip tree
174,209,185,100.7323185,58.54912467,87.14929719,-78.98044701,-49.12283495,-69.34892914,0.005768226,59.11060853,12.93547264,0.535002312,1.58E-05,chinese tulip tree
161,203,175,101.0148504,56.55086206,86.83317338,-56.62532548,-34.96677118,-52.03757147,0.011613306,35.10783836,11.70596998,0.652497583,1.53E-05,chinese tulip tree
171,210,183,101.3656747,54.82700065,87.0804226,-75.3122978,-42.54339282,-65.48769265,0.011146951,39.41439522,11.79990499,0.635142489,1.54E-05,chinese tulip tree
165,211,180,96.37427043,47.72839826,80.70315979,-56.24868145,-29.87354177,-47.44262694,0.015368066,27.98488365,11.14278061,0.734720631,1.37E-05,chinese tulip tree
167,207,178,92.53107586,51.88448708,81.90848552,-50.46159221,-33.40486859,-47.55579777,0.006237223,83.36543958,12.76167301,0.492168525,1.41E-05,chinese tulip tree
172,210,184,95.289034,52.44044241,81.84130986,-64.71050746,-37.43532556,-56.51856753,0.012402272,47.33645312,11.4866184,0.648609712,1.45E-05,chinese tulip tree
159,208,175,96.57121724,48.09365863,81.35723692,-33.4683744,-23.66490322,-34.83651648,0.014334244,27.25339244,11.0787268,0.72281637,1.38E-05,chinese tulip tree
154,217,180,116.211015,44.14748011,87.30406634,-78.3757348,-31.8104023,-61.76069739,0.018791913,18.32529225,10.72214358,0.918631171,1.41E-05,chinese tulip tree
168,213,181,102.873709,50.7838557,87.79521627,-74.56962397,-39.78278086,-64.98113851,0.018147918,9.08037927,10.7211369,1.041813504,1.47E-05,chinese tulip tree
184,220,194,101.5135459,51.07837116,88.57764955,-92.58931719,-48.24426986,-82.3357737,0.021607209,10.04112352,10.46627872,0.994736074,1.57E-05,chinese tulip tree
151,211,172,105.2093152,46.14108798,85.1293134,-36.14728752,-26.72234893,-38.17623587,0.027274047,9.046002424,9.919564083,1.065583724,1.40E-05,chinese tulip tree
156,223,182,113.3137238,37.64306045,84.84692098,-76.59306316,-28.2005164,-60.52675091,0.040710427,3.811783606,9.286586758,1.331540202,1.32E-05,chinese tulip tree
167,221,186,113.1901056,44.32832052,89.08984229,-92.23310453,-37.3454379,-73.36119235,0.042696022,5.368926173,9.246662474,1.2773125,1.44E-05,chinese tulip tree
153,214,176,108.6784247,45.2437841,85.7554663,-60.38493257,-29.83015131,-52.49877548,0.039670791,4.883818965,9.511855931,1.266825648,1.38E-05,chinese tulip tree
169,216,184,102.420701,48.03123983,85.21736912,-74.77759297,-38.02422278,-63.78672496,0.03195826,5.795829671,9.801242826,1.210171519,1.42E-05,chinese tulip tree
176,228,195,110.3811578,39.19183588,83.77350416,-98.80521508,-37.68952937,-75.7567825,0.027750967,5.06995551,9.929141132,1.233951256,1.37E-05,chinese tulip tree
144,218,175,117.1836166,40.49691346,85.0470458,-60.55003488,-28.39408724,-48.23424275,0.024450652,10.88835593,10.30028371,1.09941156,1.35E-05,chinese tulip tree
153,225,184,119.5784261,36.41428291,85.48684109,-83.722107,-29.67955226,-65.52505694,0.021778742,7.176341318,10.19044958,1.133516412,1.33E-05,chinese tulip tree
169,216,187,109.1283648,49.45705208,86.51011502,-87.74127694,-40.4491054,-70.5762634,0.026117641,7.617865174,10.12494682,1.098213904,1.48E-05,chinese tulip tree
153,215,182,112.3298714,44.96665431,81.44323176,-69.50880623,-30.81997636,-53.51276372,0.025250541,7.932474953,10.02722514,1.139195482,1.37E-05,chinese tulip tree
157,230,187,117.260394,30.78960864,82.03048214,-85.19663817,-24.9379796,-61.36226253,0.033345152,8.170660555,9.421259774,1.092910599,1.27E-05,chinese tulip tree
175,224,195,106.1743849,41.41255848,79.5361553,-90.22171672,-36.28503153,-67.96061733,0.036392689,5.193217615,9.470729602,1.264846614,1.35E-05,chinese tulip tree
157,218,177,118.4947256,46.22769733,95.19453766,-88.08136414,-37.82351215,-73.55066154,0.026478708,5.441579739,10.12688094,1.222340656,1.49E-05,chinese tulip tree
154,213,180,111.9330157,46.91481642,83.71977066,-69.15082878,-31.86958642,-53.53522006,0.025107269,19.9495155,10.4394306,0.926503597,1.40E-05,chinese tulip tree
182,213,192,98.78258956,57.33236433,85.0940656,-86.22076864,-50.70611444,-74.193855,0.006478666,68.42410037,12.64105284,0.493315016,1.60E-05,tangerine
186,216,196,97.74456507,55.88380803,83.156479,-89.59629887,-52.4857104,-76.19220739,0.003844338,132.265784,13.68770356,0.372639337,1.57E-05,tangerine
171,209,183,112.2274476,62.2655603,96.94328239,-95.65639606,-54.92408259,-84.41410222,0.004970182,79.05504432,13.17921619,0.48579551,1.83E-05,tangerine
184,216,197,103.2182154,57.36723804,84.29116205,-96.77159567,-56.11011497,-80.22861689,0.002048744,233.0047159,14.80854961,0.276046647,1.62E-05,tangerine
176,216,195,108.9265808,56.08921465,85.05880319,-96.60851172,-55.02313077,-80.13233306,0.001971974,227.6765075,14.91663663,0.280216093,1.59E-05,tangerine
167,202,178,109.585583,65.97726881,95.47250913,-85.65873411,-52.43168742,-74.77020032,0.004851528,108.0393425,13.31263518,0.42061318,1.85E-05,tangerine
166,214,189,111.8168145,52.30678732,83.61220007,-88.25562724,-44.0299383,-68.04444902,0.006237043,70.04903979,12.72933741,0.499312548,1.49E-05,tangerine
154,194,162,108.4250893,64.97691898,99.26227884,-60.93516357,-34.90012342,-54.52337465,0.017012409,25.50038936,10.79566098,0.860860563,1.81E-05,tangerine
167,213,187,104.1297268,51.91338941,81.81686868,-75.68614798,-43.89610473,-63.36713493,0.003946592,107.4588798,13.57714918,0.390662364,1.45E-05,tangerine
170,209,185,98.85848471,54.5068803,82.10968274,-69.05323903,-41.43285217,-59.67799722,0.005964152,87.48849366,12.8765377,0.432760143,1.48E-05,tangerine
165,201,177,115.5768143,69.63476143,100.9752445,-93.49193979,-57.97392804,-83.95982584,0.00335358,124.4747466,13.85337579,0.400045133,1.99E-05,tangerine
156,193,163,118.7771022,74.26304599,110.833208,-87.17452964,-55.61901253,-83.28935635,0.003004766,131.6610367,13.93031778,0.400192937,2.27E-05,tangerine
161,196,164,121.2806662,76.97402159,117.6902715,-97.76603217,-64.65043109,-95.90242545,0.004610946,149.3569329,13.52379769,0.392037167,2.67E-05,tangerine
177,214,196,102.5475499,55.91958512,78.75912646,-87.51415281,-52.41470655,-70.53796389,0.002629511,158.6378458,14.4112311,0.340935474,1.47E-05,tangerine
172,205,182,112.0357086,68.00735254,97.86214794,-96.5950811,-60.03054001,-84.73588143,0.003350066,125.1156357,13.82773015,0.39819522,1.93E-05,tangerine
175,211,187,101.7349497,56.61271942,86.47543004,-82.95831845,-48.18347028,-71.53663339,0.003985614,98.63798214,13.4730838,0.410599483,1.56E-05,tangerine
161,201,175,112.8627485,64.91532947,95.96353474,-83.76844771,-49.81719916,-72.20818092,0.00386099,108.3035276,13.67026348,0.405539442,1.78E-05,tangerine
167,205,180,107.8239306,61.26989473,92.26592004,-82.08473296,-47.85008202,-71.3700183,0.005467528,78.76479258,12.94481404,0.463314429,1.71E-05,tangerine
172,206,182,99.93998199,59.24525297,88.07950954,-74.53327943,-45.31645253,-66.22550655,0.006322777,72.67620722,12.73031745,0.476752468,1.60E-05,tangerine
165,211,179,112.9955751,57.16642371,96.75742866,-90.58901734,-50.71298473,-81.72942744,0.002114219,157.8585889,14.6108342,0.332905933,1.65E-05,tangerine
178,218,193,100.2895807,49.05099387,80.33679107,-84.78756641,-44.56737679,-68.99509872,0.003554793,124.6760098,13.79214344,0.364726569,1.41E-05,tangerine
175,211,189,99.88993943,55.31726674,82.0548597,-79.8986738,-46.67039653,-66.53603866,0.003354695,126.9917212,13.85368414,0.358808256,1.49E-05,tangerine
175,215,191,103.6194962,52.94336597,83.17451533,-85.77836386,-46.92851666,-70.53106288,0.004142881,98.72512422,13.47573445,0.405118731,1.50E-05,tangerine
177,217,191,97.26767192,48.17675788,79.60527621,-76.83339477,-40.12316206,-62.84373804,0.011250867,47.0454995,11.83337467,0.594977084,1.40E-05,tangerine
178,216,191,98.75727821,50.69516742,82.0548597,-81.49461116,-44.44098561,-68.63809674,0.004063202,125.9009624,13.58901608,0.371557834,1.45E-05,tangerine
179,219,192,99.99499987,47.74934555,82.94576541,-85.1825833,-42.73060347,-71.51715239,0.003997106,109.828468,13.51250612,0.392780754,1.43E-05,tangerine
165,207,175,100.6876358,54.29548784,90.10549373,-65.86027988,-38.25680173,-60.37752698,0.005466312,92.37477606,12.98993464,0.437403323,1.53E-05,tangerine
181,212,188,100.0949549,57.30619513,89.87769467,-87.26886481,-49.44410928,-77.58097676,0.006267167,83.28754713,12.7330912,0.484080731,1.64E-05,tangerine
178,221,195,98.04590761,44.19275959,76.08547825,-79.95273249,-39.83116336,-63.08613397,0.004200869,113.1963647,13.39966882,0.381589108,1.33E-05,tangerine
171,208,181,107.9907403,60.20797289,95.289034,-88.32819083,-50.23753641,-78.7553721,0.003828821,142.2789603,13.70569926,0.358388717,1.74E-05,tangerine
